;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;9631;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 31, to ROMA TERMINI,, with scheduled departure at 11.40, is now departing from platform 16. This train will call at  TORINO PORTA SUSA, MILANO CENTRALE..     Executive and Business class are located at the front of the train On this train dining car service is available. .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 11:37:07.000;2013-07-01 11:37:39.000;00:32
;10154;Il treno REGIONALE VELOCE, 10 1 5 4, di TRENITALIA, delle ore 11.35, proveniente da SAVONA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 11:38:25.000;2013-07-01 11:38:40.000;00:15
;10154;Il treno REGIONALE VELOCE, 10 1 5 4, di TRENITALIA, delle ore 11.35, proveniente da SAVONA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 11:39:57.000;2013-07-01 11:40:12.000;00:15
;24854;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 4, di TRENITALIA, delle ore 11.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 11:40:12.000;2013-07-01 11:40:28.000;00:16
;4003;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 40 03, di TRENITALIA, delle ore 11.42, proveniente da BARDONECCHIA, è in arrivo al binario 18, invece che al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 11:41:04.000;2013-07-01 11:41:22.000;00:18
;4003;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 40 03, di TRENITALIA, delle ore 11.42, proveniente da BARDONECCHIA, è in arrivo al binario 18, invece che al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 11:41:33.000;2013-07-01 11:41:52.000;00:19
;4078;Il treno REGIONALE, 40 78, di TRENITALIA, delle ore 11.40, proveniente da ALESSANDRIA, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 11:42:23.000;2013-07-01 11:42:37.000;00:14
;4078;Il treno REGIONALE, 40 78, di TRENITALIA, delle ore 11.40, proveniente da ALESSANDRIA, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 11:44:09.000;2013-07-01 11:44:23.000;00:14
;2070;Il treno REGIONALE VELOCE, 20 70, di TRENITALIA, delle ore 11.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 11:48:41.000;2013-07-01 11:48:56.000;00:15
;2070;Il treno REGIONALE VELOCE, 20 70, di TRENITALIA, delle ore 11.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 11:49:13.000;2013-07-01 11:49:28.000;00:15
;4115;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 15, di TRENITALIA, delle ore 12.00, per FOSSANO, è in partenza dal binario 3.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 11:55:35.000;2013-07-01 11:55:50.000;00:15
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 11:55:50.000;2013-07-01 11:55:59.000;00:09
;0;ATTENZIONE    AVVISIAMO CHE LE VETTURE IN TESTA AL TRENO  REGIONALE VELOCE  2011 PER MILANO CENTRALE  DELLE ORE  11,53,  SONO  FUORI SERVIZIO.  SI INVITANO I VIAGGIATORI A PORTARSI VERSO LE  VETTURE  DI CENTRO  E  CODA TRENO.  OGGI  IL  TRENO  VIAGGIA  CON  VETTURE  DI  SOLA  SECONDA CLASSE.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-01 11:56:13.000;2013-07-01 11:56:34.000;00:21
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-01 12:00:14.000;2013-07-01 12:00:22.000;00:08
;0;ATTENZIONE    AVVISIAMO CHE LE VETTURE IN TESTA AL TRENO  REGIONALE VELOCE  2011 PER MILANO CENTRALE  DELLE ORE  11,53,  SONO  FUORI SERVIZIO.  SI INVITANO I VIAGGIATORI A PORTARSI VERSO LE  VETTURE  DI CENTRO  E  CODA TRENO.  OGGI  IL  TRENO  VIAGGIA  CON  VETTURE  DI  SOLA  SECONDA CLASSE.  CI SCUSIAMO PER IL DISAGIO;Italiano;-;A;2013-07-01 12:00:43.000;2013-07-01 12:01:04.000;00:21
;4114;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 14, di TRENITALIA, delle ore 12.00, proveniente da FOSSANO, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:01:04.000;2013-07-01 12:01:21.000;00:17
;4114;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 14, di TRENITALIA, delle ore 12.00, proveniente da FOSSANO, è in arrivo al binario 4. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:01:21.000;2013-07-01 12:01:37.000;00:16
;9610;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 10, di TRENITALIA, delle ore 12.05, proveniente da NAPOLI CENTRALE, è in arrivo al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:01:37.000;2013-07-01 12:01:53.000;00:16
;9610;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 10, from NAPOLI CENTRALE, with scheduled arrival at 12.05, is now arriving at platform 16. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 12:01:54.000;2013-07-01 12:02:08.000;00:14
;9610;Il treno ALTA VELOCITA` FRECCIAROSSA, 96 10, di TRENITALIA, delle ore 12.05, proveniente da NAPOLI CENTRALE, è in arrivo al binario 16. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:02:37.000;2013-07-01 12:02:53.000;00:16
;9610;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 96 10, from NAPOLI CENTRALE, with scheduled arrival at 12.05, is now arriving at platform 16. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 12:02:54.000;2013-07-01 12:03:09.000;00:15
;24855;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 5, di TRENITALIA, delle ore 12.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:09:20.000;2013-07-01 12:09:38.000;00:18
;24855;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 5, di TRENITALIA, delle ore 12.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:10:26.000;2013-07-01 12:10:44.000;00:18
;10010;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 0, di TRENITALIA, delle ore 12.16, per BARDONECCHIA, è in partenza dal binario 18.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-01 12:11:07.000;2013-07-01 12:11:31.000;00:24
;2011;Il treno REGIONALE VELOCE, 20 11, di TRENITALIA, delle ore 11.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-01 12:12:05.000;2013-07-01 12:12:23.000;00:18
;10157;Il treno REGIONALE VELOCE, 10 1 5 7, di TRENITALIA, delle ore 12.25, per SAVONA, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, MONDOVI`, CEVA, SALICETO, CENGIO, SAN GIUSEPPE DI CAIRO..     .;Italiano;P1;A;2013-07-01 12:20:35.000;2013-07-01 12:20:57.000;00:22
;4079;Il treno REGIONALE, 40 79, di TRENITALIA, delle ore 12.28, per IVREA, è in partenza dal binario 11.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-01 12:23:06.000;2013-07-01 12:23:19.000;00:13
;24820;Il treno REGIONALE, 24 8 2 0, di TRENITALIA, delle ore 12.32, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:29:04.000;2013-07-01 12:29:19.000;00:15
;24820;Il treno REGIONALE, 24 8 2 0, di TRENITALIA, delle ore 12.32, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:30:37.000;2013-07-01 12:30:52.000;00:15
;10447;Il treno REGIONALE, 10 4 4 7, di TRENITALIA, delle ore 12.20, per ALESSANDRIA, è in partenza dal binario 8.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI..     .;Italiano;P1;A;2013-07-01 12:33:08.000;2013-07-01 12:33:25.000;00:17
;10206;Il treno REGIONALE VELOCE, 10 2 0 6, di TRENITALIA, delle ore 12.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:36:19.000;2013-07-01 12:36:34.000;00:15
;10206;Il treno REGIONALE VELOCE, 10 2 0 6, di TRENITALIA, delle ore 12.35, proveniente da CUNEO, è in arrivo al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:37:24.000;2013-07-01 12:37:39.000;00:15
;10009;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 0 9, di TRENITALIA, delle ore 12.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:39:11.000;2013-07-01 12:39:28.000;00:17
;24892;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 9 2, di TRENITALIA, delle ore 12.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 12:40:06.000;2013-07-01 12:40:22.000;00:16
;10009;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 0 9, di TRENITALIA, delle ore 12.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:41:26.000;2013-07-01 12:41:44.000;00:18
;2013;Il treno REGIONALE VELOCE, 20 13, di TRENITALIA, delle ore 12.53, per MILANO CENTRALE, è in partenza dal binario 9.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-01 12:48:06.000;2013-07-01 12:48:24.000;00:18
;9710;Il treno FRECCIABIANCA, 97 10, di TRENITALIA, delle ore 12.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 12, invece che al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 12:50:20.000;2013-07-01 12:50:37.000;00:17
;9710;The TRENITALIA, FRECCIABIANCA train, 97 10, from TRIESTE CENTRALE, with scheduled arrival at 12.50, is now arriving at platform 12, instead of platform 10. Please stand behind the yellow line!.;Inglese;A2;A;2013-07-01 12:50:38.000;2013-07-01 12:50:53.000;00:15
;9710;Il treno FRECCIABIANCA, 97 10, di TRENITALIA, delle ore 12.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 12, invece che al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-01 12:51:04.000;2013-07-01 12:51:21.000;00:17
;9710;The TRENITALIA, FRECCIABIANCA train, 97 10, from TRIESTE CENTRALE, with scheduled arrival at 12.50, is now arriving at platform 12, instead of platform 10. Please stand behind the yellow line!.;Inglese;A2;A;2013-07-01 12:51:22.000;2013-07-01 12:51:36.000;00:14
;4117;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 17, di TRENITALIA, previsto in partenza alle ore 13.00, per FOSSANO, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-01 12:54:42.000;2013-07-01 12:54:58.000;00:16
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-01 12:55:14.000;2013-07-01 12:55:24.000;00:10
;4117;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 17, di TRENITALIA, previsto in partenza alle ore 13.00, per FOSSANO, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-01 12:55:48.000;2013-07-01 12:56:05.000;00:17
;4116;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 16, di TRENITALIA, delle ore 13.00, proveniente da FOSSANO, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:56:55.000;2013-07-01 12:57:11.000;00:16
;4116;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 16, di TRENITALIA, delle ore 13.00, proveniente da FOSSANO, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 12:58:17.000;2013-07-01 12:58:33.000;00:16
;4117;Annuncio cancellazione treno! Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 17, di TRENITALIA, previsto in partenza alle ore 13.00, per FOSSANO, oggi non sarà effettuato Ci scusiamo per il disagio.;Italiano;P9;A;2013-07-01 13:00:06.000;2013-07-01 13:00:22.000;00:16
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-01 13:00:22.000;2013-07-01 13:00:30.000;00:08
;0;attenzione  IL TRENO 4117 DI TRENITALIA SOPPRESSO DA TORINO PORTA NUOVA A FOSSANO PER  GUASTO  BLOCCO PORTE,  I VIAGGIATORI POTRANNO USUFRUIRE DEL TRENO 10209 CHE FARà LE FERMATE DEL TRENO SOPPRESSO.;Italiano;-;A;2013-07-01 13:00:30.000;2013-07-01 13:00:45.000;00:15
;0;attenzione  IL TRENO 4117 DI TRENITALIA SOPPRESSO DA TORINO PORTA NUOVA A FOSSANO PER  GUASTO  BLOCCO PORTE,  I VIAGGIATORI POTRANNO USUFRUIRE DEL TRENO 10209 CHE FARà LE FERMATE DEL TRENO SOPPRESSO.;Italiano;-;A;2013-07-01 13:01:58.000;2013-07-01 13:02:13.000;00:15
;0;attenzione  IL TRENO 4117 DI TRENITALIA SOPPRESSO DA TORINO PORTA NUOVA A FOSSANO PER  GUASTO  BLOCCO PORTE,  I VIAGGIATORI POTRANNO USUFRUIRE DEL TRENO 10209 CHE FARà LE FERMATE DEL TRENO SOPPRESSO.;Italiano;-;A;2013-07-01 13:02:24.000;2013-07-01 13:02:39.000;00:15
;0;attenzione  IL TRENO 4117 DI TRENITALIA SOPPRESSO DA TORINO PORTA NUOVA A FOSSANO PER  GUASTO  BLOCCO PORTE,  I VIAGGIATORI POTRANNO USUFRUIRE DEL TRENO 10209 CHE FARà LE FERMATE DEL TRENO SOPPRESSO.;Italiano;-;A;2013-07-01 13:03:07.000;2013-07-01 13:03:22.000;00:15
;0;attenzione  IL TRENO 4117 DI TRENITALIA SOPPRESSO DA TORINO PORTA NUOVA A FOSSANO PER  GUASTO  BLOCCO PORTE,  I VIAGGIATORI POTRANNO USUFRUIRE DEL TRENO 10209 CHE FARà LE FERMATE DEL TRENO SOPPRESSO.;Italiano;-;A;2013-07-01 13:03:22.000;2013-07-01 13:03:37.000;00:15
;9729;Il treno FRECCIABIANCA, 97 29, di TRENITALIA, delle ore 13.10, per VENEZIA SANTA LUCIA, è in partenza dal binario 10.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, PESCHIERA DEL GARDA, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..      .;Italiano;P1;A;2013-07-01 13:05:07.000;2013-07-01 13:05:29.000;00:22
;2010;Il treno REGIONALE VELOCE, 20 10, di TRENITALIA, delle ore 13.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:05:40.000;2013-07-01 13:05:54.000;00:14
;2010;Il treno REGIONALE VELOCE, 20 10, di TRENITALIA, delle ore 13.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:06:36.000;2013-07-01 13:06:50.000;00:14
;9729;The TRENITALIA, FRECCIABIANCA train, 97 29, to VENEZIA SANTA LUCIA,, with scheduled departure at 13.10, is now departing from platform 10. This train will call at  TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, PESCHIERA DEL GARDA, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..     .;Inglese;P1;A;2013-07-01 13:07:07.000;2013-07-01 13:07:31.000;00:24
;10012;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 2, di TRENITALIA, delle ore 13.16, per BARDONECCHIA, è in partenza dal binario 15.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-01 13:11:07.000;2013-07-01 13:11:30.000;00:23
;24895;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 9 5, di TRENITALIA, delle ore 13.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:12:00.000;2013-07-01 13:12:17.000;00:17
;24895;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 9 5, di TRENITALIA, delle ore 13.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:13:21.000;2013-07-01 13:13:39.000;00:18
;2051;Il treno REGIONALE VELOCE, 20 51, di TRENITALIA, delle ore 13.20, per LA SPEZIA CENTRALE, è in partenza dal binario 8.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, FRUGAROLO BOSCOMARENGO, NOVI LIGURE, SERRAVALLE SCRIVIA, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE, GENOVA BRIGNOLE, GENOVA STURLA, GENOVA QUARTO DEI MILLE, GENOVA QUINTO AL MARE, GENOVA NERVI, RECCO, CAMOGLI SAN FRUTTUOSO, SANTA MARGHERITA LIGURE PORTOFINO, RAPALLO, CHIAVARI, LAVAGNA, SESTRI LEVANTE, RIVA TRIGOSO, MONEGLIA, DEIVA MARINA, FRAMURA, BONASSOLA, LEVANTO, MONTEROSSO, VERNAZZA, CORNIGLIA, MANAROLA, RIOMAGGIORE..     .;Italiano;P1;A;2013-07-01 13:15:05.000;2013-07-01 13:15:55.000;00:50
;9712;Il treno FRECCIABIANCA, 97 12, di TRENITALIA, delle ore 13.20, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:16:25.000;2013-07-01 13:16:40.000;00:15
;9712;The TRENITALIA, FRECCIABIANCA train, 97 12, from VENEZIA SANTA LUCIA, with scheduled arrival at 13.20, is now arriving at platform 18. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 13:16:41.000;2013-07-01 13:16:55.000;00:14
;9712;Il treno FRECCIABIANCA, 97 12, di TRENITALIA, delle ore 13.20, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:17:44.000;2013-07-01 13:17:59.000;00:15
;9712;The TRENITALIA, FRECCIABIANCA train, 97 12, from VENEZIA SANTA LUCIA, with scheduled arrival at 13.20, is now arriving at platform 18. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 13:18:00.000;2013-07-01 13:18:14.000;00:14
;9567;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 67, di TRENITALIA, delle ore 13.23, per SALERNO, è in partenza dal binario 17.  Ferma a TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA, NAPOLI CENTRALE..     I livelli executive e business sono in coda al treno . PER AGEVOLARE L`ACCESSO AL TRENO INVITIAMO I VIAGGIATORI A DISPORSI LUNGO IL MARCIAPIEDE, IN BASE ALLA POSIZIONE DELLA CARROZZA relativa al livello di servizio acquistato.;Italiano;P1;A;2013-07-01 13:18:15.000;2013-07-01 13:18:51.000;00:36
;10209;Il treno REGIONALE VELOCE, 10 2 0 9, di TRENITALIA, delle ore 13.25, per CUNEO, è in partenza dal binario 5.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, CENTALLO..     .;Italiano;P1;A;2013-07-01 13:20:06.000;2013-07-01 13:20:23.000;00:17
;9567;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 67, to SALERNO,, with scheduled departure at 13.23, is now departing from platform 17. This train will call at  TORINO PORTA SUSA, MILANO PORTA GARIBALDI, MILANO ROGOREDO, BOLOGNA CENTRALE, FIRENZE SANTA MARIA NOVELLA, ROMA TIBURTINA, NAPOLI CENTRALE..     Executive and Business class are located at the rear of the train .For easier boarding, passengers are kindly requested to stand along the platform, according to the position of the coach, for the purchased service level!.;Inglese;P1;A;2013-07-01 13:20:24.000;2013-07-01 13:21:00.000;00:36
;24819;Il treno REGIONALE, 24 8 1 9, di TRENITALIA, delle ore 13.28, per IVREA, è in partenza dal binario 14.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-01 13:23:07.000;2013-07-01 13:23:21.000;00:14
;35195;Il treno INTERCITY, 35 1 9 5, di TRENITALIA, delle ore 13.35, per REGGIO CALABRIA CENTRALE, è in partenza dal binario 11.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO PORTA GARIBALDI, PIACENZA, PARMA, REGGIO EMILIA, MODENA, PRATO, FIRENZE CAMPO MARTE, ROMA TIBURTINA, SALERNO, SAPRI, PAOLA, AMANTEA, LAMEZIA TERME CENTRALE, VIBO MARINA, TROPEA, RICADI, NICOTERA, ROSARNO, GIOIA TAURO, PALMI, VILLA SAN GIOVANNI, REGGIO DI CALABRIA LIDO..     .;Italiano;P1;A;2013-07-01 13:30:35.000;2013-07-01 13:31:13.000;00:38
;9568;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:31:13.000;2013-07-01 13:31:29.000;00:16
;9568;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 13:31:30.000;2013-07-01 13:31:45.000;00:15
;9568;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:31:57.000;2013-07-01 13:32:13.000;00:16
;9568;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-01 13:32:14.000;2013-07-01 13:32:29.000;00:15
;10156;Il treno REGIONALE VELOCE, 10 1 5 6, di TRENITALIA, delle ore 13.35, proveniente da SAVONA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:34:02.000;2013-07-01 13:34:17.000;00:15
;10156;Il treno REGIONALE VELOCE, 10 1 5 6, di TRENITALIA, delle ore 13.35, proveniente da SAVONA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:36:10.000;2013-07-01 13:36:25.000;00:15
;24858;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 8, di TRENITALIA, delle ore 13.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-01 13:40:06.000;2013-07-01 13:40:22.000;00:16
;2076;Il treno REGIONALE VELOCE, 20 76, di TRENITALIA, delle ore 13.40, proveniente da PIACENZA, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:41:20.000;2013-07-01 13:41:35.000;00:15
;2076;Il treno REGIONALE VELOCE, 20 76, di TRENITALIA, delle ore 13.40, proveniente da PIACENZA, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:41:50.000;2013-07-01 13:42:05.000;00:15
;2015;Il treno REGIONALE VELOCE, 20 15, di TRENITALIA, delle ore 13.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-01 13:48:06.000;2013-07-01 13:48:24.000;00:18
;10011;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 1, di TRENITALIA, delle ore 13.45, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:48:24.000;2013-07-01 13:48:42.000;00:18
;10011;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 1, di TRENITALIA, delle ore 13.45, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-01 13:48:52.000;2013-07-01 13:49:10.000;00:18
