;;;;;;;;
;Treno;Annuncio;Lingua;MAS;Stato;Data ora inizio;Data ora fine;Durata
;24855;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 5, di TRENITALIA, delle ore 12.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:09:14.000;2013-07-06 12:09:31.000;00:17
;0;INFORMIAMO  CHE  IL  PERSONALE  DELL` ISTITUTO  DI  RICERCA  ATI  G N  RESEARCH  SCENARI  IZI,  INCARICATO  DA  RETE  FERROVIARIA  ITALIANA,  EFFETTUERA`  ALCUNE  BREVI  INTERVISTE,  PER  UN` INDAGINE  DI  MERCATO.  R F I   RINGRAZIA  PER  LA  COLLABORAZIONE.;Italiano;-;A;2013-07-06 12:10:09.000;2013-07-06 12:10:25.000;00:16
;10010;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 0, di TRENITALIA, delle ore 12.16, per BARDONECCHIA, è in partenza dal binario 15.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-06 12:11:06.000;2013-07-06 12:11:30.000;00:24
;10447;Il treno REGIONALE, 10 4 4 7, di TRENITALIA, delle ore 12.20, per ALESSANDRIA, è in partenza dal binario 3.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI..     .;Italiano;P1;A;2013-07-06 12:15:05.000;2013-07-06 12:15:22.000;00:17
;10157;Il treno REGIONALE VELOCE, 10 1 5 7, di TRENITALIA, delle ore 12.25, per SAVONA, è in partenza dal binario 6.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, MONDOVI`, CEVA, SALICETO, CENGIO, SAN GIUSEPPE DI CAIRO..     .;Italiano;P1;A;2013-07-06 12:20:07.000;2013-07-06 12:20:28.000;00:21
;0;INFORMIAMO  CHE  IL  PERSONALE  DELL` ISTITUTO  DI  RICERCA  ATI  G N  RESEARCH  SCENARI  IZI,  INCARICATO  DA  RETE  FERROVIARIA  ITALIANA,  EFFETTUERA`  ALCUNE  BREVI  INTERVISTE,  PER  UN` INDAGINE  DI  MERCATO.  R F I   RINGRAZIA  PER  LA  COLLABORAZIONE.;Italiano;-;A;2013-07-06 12:20:28.000;2013-07-06 12:20:44.000;00:16
;4079;Il treno REGIONALE, 40 79, di TRENITALIA, delle ore 12.28, per IVREA, è in partenza dal binario 16.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-06 12:23:06.000;2013-07-06 12:23:19.000;00:13
;0;INFORMIAMO  CHE  IL  PERSONALE  DELL` ISTITUTO  DI  RICERCA  ATI  G N  RESEARCH  SCENARI  IZI,  INCARICATO  DA  RETE  FERROVIARIA  ITALIANA,  EFFETTUERA`  ALCUNE  BREVI  INTERVISTE,  PER  UN` INDAGINE  DI  MERCATO.  R F I   RINGRAZIA  PER  LA  COLLABORAZIONE.;Italiano;-;A;2013-07-06 12:30:16.000;2013-07-06 12:30:32.000;00:16
;24820;Il treno REGIONALE, 24 8 2 0, di TRENITALIA, delle ore 12.32, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:30:32.000;2013-07-06 12:30:47.000;00:15
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 12:30:47.000;2013-07-06 12:31:04.000;00:17
;24820;Il treno REGIONALE, 24 8 2 0, di TRENITALIA, delle ore 12.32, proveniente da IVREA, è in arrivo al binario 14. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:31:30.000;2013-07-06 12:31:45.000;00:15
;10206;Il treno REGIONALE VELOCE, 10 2 0 6, di TRENITALIA, delle ore 12.35, proveniente da CUNEO, è in arrivo al binario 7, invece che al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-06 12:33:06.000;2013-07-06 12:33:23.000;00:17
;0;YOUR ATTENTION  PLEASE  FROM 6 JULY AT 21.00, UNTIL 7 JULY AT 21.00 TRAINS MARY RUN ON A MODIFIED TIMETABLE DUE TO A STRIKE BY RFI STAFF.  WE APOLOGIZE FOR THE INCONVENIENCE.;Inglese;-;A;2013-07-06 12:33:36.000;2013-07-06 12:33:49.000;00:13
;10206;Il treno REGIONALE VELOCE, 10 2 0 6, di TRENITALIA, delle ore 12.35, proveniente da CUNEO, è in arrivo al binario 7, invece che al binario 5. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A2;A;2013-07-06 12:34:31.000;2013-07-06 12:34:48.000;00:17
;10009;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 0 9, di TRENITALIA, delle ore 12.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:39:10.000;2013-07-06 12:39:28.000;00:18
;10009;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 0 9, di TRENITALIA, delle ore 12.42, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:39:57.000;2013-07-06 12:40:15.000;00:18
;24892;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 9 2, di TRENITALIA, delle ore 12.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 12:40:15.000;2013-07-06 12:40:31.000;00:16
;0;INFORMIAMO  CHE  IL  PERSONALE  DELL` ISTITUTO  DI  RICERCA  ATI  G N  RESEARCH  SCENARI  IZI,  INCARICATO  DA  RETE  FERROVIARIA  ITALIANA,  EFFETTUERA`  ALCUNE  BREVI  INTERVISTE,  PER  UN` INDAGINE  DI  MERCATO.  R F I   RINGRAZIA  PER  LA  COLLABORAZIONE.;Italiano;-;A;2013-07-06 12:40:31.000;2013-07-06 12:40:47.000;00:16
;2013;Il treno REGIONALE VELOCE, 20 13, di TRENITALIA, delle ore 12.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-06 12:48:06.000;2013-07-06 12:48:24.000;00:18
;9710;Il treno FRECCIABIANCA, 97 10, di TRENITALIA, delle ore 12.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:49:01.000;2013-07-06 12:49:16.000;00:15
;9710;The TRENITALIA, FRECCIABIANCA train, 97 10, from TRIESTE CENTRALE, with scheduled arrival at 12.50, is now arriving at platform 10. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 12:49:17.000;2013-07-06 12:49:31.000;00:14
;0;INFORMIAMO  CHE  IL  PERSONALE  DELL` ISTITUTO  DI  RICERCA  ATI  G N  RESEARCH  SCENARI  IZI,  INCARICATO  DA  RETE  FERROVIARIA  ITALIANA,  EFFETTUERA`  ALCUNE  BREVI  INTERVISTE,  PER  UN` INDAGINE  DI  MERCATO.  R F I   RINGRAZIA  PER  LA  COLLABORAZIONE.;Italiano;-;A;2013-07-06 12:50:14.000;2013-07-06 12:50:30.000;00:16
;9710;Il treno FRECCIABIANCA, 97 10, di TRENITALIA, delle ore 12.50, proveniente da TRIESTE CENTRALE, è in arrivo al binario 10. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:50:30.000;2013-07-06 12:50:45.000;00:15
;9710;The TRENITALIA, FRECCIABIANCA train, 97 10, from TRIESTE CENTRALE, with scheduled arrival at 12.50, is now arriving at platform 10. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 12:50:46.000;2013-07-06 12:51:00.000;00:14
;4117;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 17, di TRENITALIA, delle ore 13.00, per FOSSANO, è in partenza dal binario 5.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 12:55:07.000;2013-07-06 12:55:22.000;00:15
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-06 12:55:22.000;2013-07-06 12:55:31.000;00:09
;4116;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 16, di TRENITALIA, delle ore 13.00, proveniente da FOSSANO, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:56:32.000;2013-07-06 12:56:48.000;00:16
;4116;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 16, di TRENITALIA, delle ore 13.00, proveniente da FOSSANO, è in arrivo al binario 6. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 12:58:19.000;2013-07-06 12:58:35.000;00:16
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-06 13:00:12.000;2013-07-06 13:00:20.000;00:08
;0;INFORMIAMO  CHE  IL  PERSONALE  DELL` ISTITUTO  DI  RICERCA  ATI  G N  RESEARCH  SCENARI  IZI,  INCARICATO  DA  RETE  FERROVIARIA  ITALIANA,  EFFETTUERA`  ALCUNE  BREVI  INTERVISTE,  PER  UN` INDAGINE  DI  MERCATO.  R F I   RINGRAZIA  PER  LA  COLLABORAZIONE.;Italiano;-;A;2013-07-06 13:00:20.000;2013-07-06 13:00:36.000;00:16
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 13:00:36.000;2013-07-06 13:00:53.000;00:17
;9729;Il treno FRECCIABIANCA, 97 29, di TRENITALIA, delle ore 13.10, per VENEZIA SANTA LUCIA, è in partenza dal binario 11.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, PESCHIERA DEL GARDA, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..      .;Italiano;P1;A;2013-07-06 13:05:07.000;2013-07-06 13:05:29.000;00:22
;0;YOUR ATTENTION  PLEASE  FROM 6 JULY AT 21.00, UNTIL 7 JULY AT 21.00 TRAINS MARY RUN ON A MODIFIED TIMETABLE DUE TO A STRIKE BY RFI STAFF.  WE APOLOGIZE FOR THE INCONVENIENCE.;Inglese;-;A;2013-07-06 13:05:56.000;2013-07-06 13:06:09.000;00:13
;9729;The TRENITALIA, FRECCIABIANCA train, 97 29, to VENEZIA SANTA LUCIA,, with scheduled departure at 13.10, is now departing from platform 11. This train will call at  TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, PESCHIERA DEL GARDA, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..     .;Inglese;P1;A;2013-07-06 13:07:07.000;2013-07-06 13:07:31.000;00:24
;2010;Il treno REGIONALE VELOCE, 20 10, di TRENITALIA, delle ore 13.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:07:51.000;2013-07-06 13:08:06.000;00:15
;2010;Il treno REGIONALE VELOCE, 20 10, di TRENITALIA, delle ore 13.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:09:16.000;2013-07-06 13:09:31.000;00:15
;10012;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 2, di TRENITALIA, delle ore 13.16, per BARDONECCHIA, è in partenza dal binario 20.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-06 13:11:05.000;2013-07-06 13:11:29.000;00:24
;24895;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 9 5, di TRENITALIA, delle ore 13.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:12:19.000;2013-07-06 13:12:37.000;00:18
;24895;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 9 5, di TRENITALIA, delle ore 13.15, proveniente da SUSA, è in arrivo al binario 19. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:13:12.000;2013-07-06 13:13:30.000;00:18
;2051;Il treno REGIONALE VELOCE, 20 51, di TRENITALIA, delle ore 13.20, per LA SPEZIA CENTRALE, è in partenza dal binario 8.  Ferma a TORINO LINGOTTO, TROFARELLO, VILLANOVA, VILLAFRANCA CANTARANA, ASTI, ALESSANDRIA, FRUGAROLO BOSCOMARENGO, NOVI LIGURE, SERRAVALLE SCRIVIA, ARQUATA SCRIVIA, RONCO SCRIVIA, GENOVA PIAZZA PRINCIPE, GENOVA BRIGNOLE, GENOVA STURLA, GENOVA QUARTO DEI MILLE, GENOVA QUINTO AL MARE, GENOVA NERVI, RECCO, CAMOGLI SAN FRUTTUOSO, SANTA MARGHERITA LIGURE PORTOFINO, RAPALLO, CHIAVARI, LAVAGNA, SESTRI LEVANTE, RIVA TRIGOSO, MONEGLIA, DEIVA MARINA, FRAMURA, BONASSOLA, LEVANTO, MONTEROSSO, VERNAZZA, CORNIGLIA, MANAROLA, RIOMAGGIORE..     .;Italiano;P1;A;2013-07-06 13:15:06.000;2013-07-06 13:15:56.000;00:50
;9712;Il treno FRECCIABIANCA, 97 12, di TRENITALIA, delle ore 13.20, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:19:25.000;2013-07-06 13:19:41.000;00:16
;9712;The TRENITALIA, FRECCIABIANCA train, 97 12, from VENEZIA SANTA LUCIA, with scheduled arrival at 13.20, is now arriving at platform 18. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 13:19:42.000;2013-07-06 13:19:56.000;00:14
;9712;Il treno FRECCIABIANCA, 97 12, di TRENITALIA, delle ore 13.20, proveniente da VENEZIA SANTA LUCIA, è in arrivo al binario 18. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:20:08.000;2013-07-06 13:20:23.000;00:15
;10209;Il treno REGIONALE VELOCE, 10 2 0 9, di TRENITALIA, delle ore 13.25, per CUNEO, è in partenza dal binario 7.  Ferma a TORINO LINGOTTO, CARMAGNOLA, CAVALLERMAGGIORE, SAVIGLIANO, FOSSANO, CENTALLO..     .;Italiano;P1;A;2013-07-06 13:20:23.000;2013-07-06 13:20:41.000;00:18
;9568;Annuncio ritardo! Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, arriverà con un ritardo previsto di 25 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 13:20:41.000;2013-07-06 13:20:58.000;00:17
;9568;Your attention please! The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is expected to arrive 25 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-06 13:20:59.000;2013-07-06 13:21:15.000;00:16
;9712;The TRENITALIA, FRECCIABIANCA train, 97 12, from VENEZIA SANTA LUCIA, with scheduled arrival at 13.20, is now arriving at platform 18. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 13:21:15.000;2013-07-06 13:21:30.000;00:15
;24819;Il treno REGIONALE, 24 8 1 9, di TRENITALIA, delle ore 13.28, per IVREA, è in partenza dal binario 14.  Ferma a TORINO PORTA SUSA, CHIVASSO..     .;Italiano;P1;A;2013-07-06 13:23:08.000;2013-07-06 13:23:22.000;00:14
;795;Il treno INTERCITY NOTTE, 7 9 5, di TRENITALIA, delle ore 13.35, per REGGIO CALABRIA CENTRALE, è in partenza dal binario 12.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO PORTA GARIBALDI, PIACENZA, PARMA, REGGIO EMILIA, MODENA, PRATO, FIRENZE CAMPO MARTE, ROMA TIBURTINA..     .;Italiano;P1;A;2013-07-06 13:30:07.000;2013-07-06 13:30:30.000;00:23
;9568;Annuncio ritardo! Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, arriverà con un ritardo previsto di 30 MINUTI diversamente da quanto già annunciato. Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 13:30:30.000;2013-07-06 13:30:49.000;00:19
;9568;Your attention please! The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is expected to arrive 30 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-06 13:30:50.000;2013-07-06 13:31:06.000;00:16
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 13:31:07.000;2013-07-06 13:31:23.000;00:16
;0;YOUR ATTENTION  PLEASE  FROM 6 JULY AT 21.00, UNTIL 7 JULY AT 21.00 TRAINS MARY RUN ON A MODIFIED TIMETABLE DUE TO A STRIKE BY RFI STAFF.  WE APOLOGIZE FOR THE INCONVENIENCE.;Inglese;-;A;2013-07-06 13:31:41.000;2013-07-06 13:31:54.000;00:13
;10156;Il treno REGIONALE VELOCE, 10 1 5 6, di TRENITALIA, delle ore 13.35, proveniente da SAVONA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:34:26.000;2013-07-06 13:34:41.000;00:15
;10156;Il treno REGIONALE VELOCE, 10 1 5 6, di TRENITALIA, delle ore 13.35, proveniente da SAVONA, è in arrivo al binario 3. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:35:03.000;2013-07-06 13:35:18.000;00:15
;2076;Il treno REGIONALE VELOCE, 20 76, di TRENITALIA, delle ore 13.40, proveniente da PIACENZA, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:38:44.000;2013-07-06 13:38:58.000;00:14
;24858;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 24 8 5 8, di TRENITALIA, delle ore 13.45, per SUSA, è in partenza dal binario 19.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 13:40:06.000;2013-07-06 13:40:23.000;00:17
;2076;Il treno REGIONALE VELOCE, 20 76, di TRENITALIA, delle ore 13.40, proveniente da PIACENZA, è in arrivo al binario 8. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:41:56.000;2013-07-06 13:42:11.000;00:15
;10011;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 1, di TRENITALIA, delle ore 13.45, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:42:52.000;2013-07-06 13:43:09.000;00:17
;10011;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 1, di TRENITALIA, delle ore 13.45, proveniente da BARDONECCHIA, è in arrivo al binario 15. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 13:43:59.000;2013-07-06 13:44:17.000;00:18
;9568;Annuncio ritardo! Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, arriverà con un ritardo previsto di 30 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 13:45:07.000;2013-07-06 13:45:23.000;00:16
;9568;Your attention please! The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is expected to arrive 30 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-06 13:45:24.000;2013-07-06 13:45:40.000;00:16
;2015;Il treno REGIONALE VELOCE, 20 15, di TRENITALIA, delle ore 13.53, per MILANO CENTRALE, è in partenza dal binario 13.  Ferma a TORINO PORTA SUSA, CHIVASSO, santiha`, VERCELLI, NOVARA, MAGENTA, Rho Fiera Milano..     .;Italiano;P1;A;2013-07-06 13:48:06.000;2013-07-06 13:48:24.000;00:18
;4119;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 19, di TRENITALIA, delle ore 14.00, per FOSSANO, è in partenza dal binario 6.   Ferma in tutte le stazioni.    .;Italiano;P1;A;2013-07-06 13:55:08.000;2013-07-06 13:55:23.000;00:15
;9568;Annuncio ritardo! Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, arriverà con un ritardo previsto di 30 MINUTI . Ci scusiamo per il disagio.;Italiano;A3;A;2013-07-06 13:55:23.000;2013-07-06 13:55:40.000;00:17
;9568;Your attention please! The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is expected to arrive 30 MINUTI delayed. We apologize for the inconvenience.;Inglese;A3;A;2013-07-06 13:55:40.000;2013-07-06 13:55:57.000;00:17
;0;ATTENZIONE   INVITIAMO  A  NON  SOSTARE  LUNGO  I  PERCORSI  INDIVIDUATI  A  TERRA  CON  STRISCE  BLU,  DEDICATI  ALLA  CIRCOLAZIONE  DEI  CARRELLI  DI  SERVIZIO;Italiano;-;A;2013-07-06 13:55:58.000;2013-07-06 13:56:07.000;00:09
;515;Il treno INTERCITY, 5 1 5, di TRENITALIA, delle ore 14.05, per GENOVA BRIGNOLE, è in partenza dal binario 1.  Ferma a TORINO LINGOTTO, ASTI, ALESSANDRIA, NOVI LIGURE, GENOVA PIAZZA PRINCIPE..     .;Italiano;P1;A;2013-07-06 14:00:07.000;2013-07-06 14:00:24.000;00:17
;0;ATTENZIONE  SI  RAMMENTA  CHE  E`  VIETATO  APRIRE  LE  PORTE  ESTERNE  DEI  TRENI  E  SALIRE  O  SCENDERE  QUANDO  NON  SONO  COMPLETAMENTE  FERMI;Italiano;-;A;2013-07-06 14:00:24.000;2013-07-06 14:00:32.000;00:08
;0;ATTENZIONE   AVVISIAMO CHE  DALLE ORE 21.00 DI SABATO 6 LUGLIO ALLE ORE 21.00 DI DOMENICA 7 LUGLIO I TRENI POTRANNO SUBIRE RITARDI, VARIAZIONI O CANCELLAZIONI PER UNO SCIOPERO DEL PERSONALE DI RETE FERROVIARIA ITALIANA.  CI SCUSIAMO PER IL DISAGIO.;Italiano;-;A;2013-07-06 14:00:32.000;2013-07-06 14:00:48.000;00:16
;4118;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 18, di TRENITALIA, delle ore 14.00, proveniente da FOSSANO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:00:49.000;2013-07-06 14:01:05.000;00:16
;4118;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 7, 41 18, di TRENITALIA, delle ore 14.00, proveniente da FOSSANO, è in arrivo al binario 7. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:02:22.000;2013-07-06 14:02:38.000;00:16
;9568;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:04:50.000;2013-07-06 14:05:06.000;00:16
;9733;Il treno FRECCIABIANCA, 97 33, di TRENITALIA, delle ore 14.10, per VENEZIA SANTA LUCIA, è in partenza dal binario 10.  Ferma a TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, DESENZANO, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..      .;Italiano;P1;A;2013-07-06 14:05:06.000;2013-07-06 14:05:29.000;00:23
;9568;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 14:05:30.000;2013-07-06 14:05:45.000;00:15
;9568;Il treno ALTA VELOCITA` FRECCIAROSSA, 95 68, di TRENITALIA, delle ore 13.35, proveniente da SALERNO, è in arrivo al binario 17. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:05:59.000;2013-07-06 14:06:15.000;00:16
;9568;The TRENITALIA, FRECCIAROSSA HIGH SPEED train, 95 68, from SALERNO, with scheduled arrival at 13.35, is now arriving at platform 17. Please, stand behind the yellow line!. .;Inglese;A1;A;2013-07-06 14:06:16.000;2013-07-06 14:06:31.000;00:15
;9733;The TRENITALIA, FRECCIABIANCA train, 97 33, to VENEZIA SANTA LUCIA,, with scheduled departure at 14.10, is now departing from platform 10. This train will call at  TORINO PORTA SUSA, VERCELLI, NOVARA, MILANO CENTRALE, BRESCIA, DESENZANO, VERONA PORTA NUOVA, VICENZA, PADOVA, VENEZIA MESTRE..     .;Inglese;P1;A;2013-07-06 14:07:06.000;2013-07-06 14:07:30.000;00:24
;2012;Il treno REGIONALE VELOCE, 20 12, di TRENITALIA, delle ore 14.10, proveniente da MILANO CENTRALE, è in arrivo al binario 13. Attenzione! Allontanarsi dalla linea gialla. .;Italiano;A1;A;2013-07-06 14:10:30.000;2013-07-06 14:10:45.000;00:15
;10014;Il treno SERVIZIO FERROVIARIO METROPOLITANO - LINEA 3, 10 0 1 4, di TRENITALIA, delle ore 14.16, per BARDONECCHIA, è in partenza dal binario 15.  Ferma a GRUGLIASCO, COLLEGNO, ALPIGNANO, ROSTA, AVIGLIANA, BUSSOLENO, MEANA, CHIOMONTE, SALBERTRAND, OULX CESANA CLAVIERE SESTRIERE, BEAULARD..     .;Italiano;P1;A;2013-07-06 14:11:06.000;2013-07-06 14:11:30.000;00:24
